timestamp,Lantai_No,Ruangan,Occupansi
23/07/2024,6,DBT 2 OPMC Lobby,10
23/07/2024,2,Gudang WAN,7
23/07/2024,3,Digital Lab,4
23/07/2024,6,Meeting 2,4
23/07/2024,7,Ruang Meeting 3,12
23/07/2024,6,Meeting,2
23/07/2024,2,WAN,9
23/07/2024,5,GS,5
23/07/2024,6,DBT 2 OPMC Helpdesk,5
23/07/2024,8,Pantry,3
23/07/2024,3,Koridor Witel dan OPMC,25
23/07/2024,4,Toilet Laki - Laki,10
23/07/2024,2,Makan,17
23/07/2024,2,Lobby,1
23/07/2024,6,DBT 2 OPMC Lobby,8
23/07/2024,6,DBT 2 OPMC Pantry,8
23/07/2024,1,Toilet Pria Samping Lift,5
23/07/2024,6,Meeting,4
23/07/2024,2,Business service,2
23/07/2024,1,DBS,3
23/07/2024,8,Aula Dalam,7
23/07/2024,6,Lobby,2
23/07/2024,6,DBT 2 OPMC Pantry,4
23/07/2024,5,Rapat,5
23/07/2024,6,DBT 2 OPMC Meeting 1,5
23/07/2024,4,WOC,10
23/07/2024,4,WOC,4
23/07/2024,2,Rapat Besar,4
23/07/2024,6,Musshola,8
23/07/2024,1,Pantry DBS,9
23/07/2024,6,Loker Pria,7
23/07/2024,6,DBT 2 OPMC Operational Video Wall,3
23/07/2024,5,Finance,9
23/07/2024,2,DGM,11
23/07/2024,7,Ruang Meeting 2,8
23/07/2024,4,Rapat WOC,3
23/07/2024,7,Ruang Meeting 4,14
23/07/2024,3,Tempat Wudhu Wanita,9
23/07/2024,1,Lobby,10
23/07/2024,3,CC,11
23/07/2024,6,DBT 2 OPMC Pantry 2,2
23/07/2024,6,Monitor Control,5
23/07/2024,6,Kamar Mandi Wanita,5
23/07/2024,6,Pantry 2,8
23/07/2024,7,Toilet Pria,10
23/07/2024,1,P3K,9
23/07/2024,7,Ruang Nursery,4
23/07/2024,3,Masjid,247
23/07/2024,2,Koridor OPMC,3
23/07/2024,4,Pantry OPMC Belakang,5
23/07/2024,6,Pimpinan,3
23/07/2024,7,Ruang Dapur,7
23/07/2024,4,Big Box,3
23/07/2024,2,Koridor OPMC,6
23/07/2024,8,Fitness,9
23/07/2024,6,DBT 2 OPMC Project 2,4
23/07/2024,3,Toilet Perempuan,6
23/07/2024,4,Manager Arnet,2
23/07/2024,6,DBT 2 OPMC Project 1,6
23/07/2024,6,Musshola,3
23/07/2024,6,DBT 2 OPMC Istirahat,0
23/07/2024,7,Ruang Dapur,2
23/07/2024,7,Ruang Meeting 3,11
23/07/2024,3,Koridor Witel dan OPMC,6
23/07/2024,5,Rapat,2
23/07/2024,2,Warroom,1
23/07/2024,4,Manager WOC Belakang,9
23/07/2024,1,Toilet Pria Lobby,3
23/07/2024,8,Kamar mandi pria,3
23/07/2024,7,Ruang Smoking,4
23/07/2024,2,Warroom,10
23/07/2024,7,Meeting 1,15
23/07/2024,3,HR,2
23/07/2024,6,Meeting 2,3
23/07/2024,7,Ruang Smoking,11
23/07/2024,1,Toilet Wanita Lobby,2
23/07/2024,3,Toilet Laki,1
23/07/2024,4,Big Box,15
23/07/2024,4,HR,3
23/07/2024,6,Tunggu,6
23/07/2024,6,DBT 2 OPMC Storage,6
23/07/2024,6,Istirahat,1
23/07/2024,6,DBT 2 OPMC Bigbox,5
23/07/2024,2,Rapat Besar,22
23/07/2024,6,Pantry 2,2
23/07/2024,8,Kamar mandi wanita,5
23/07/2024,6,Working Space,6
23/07/2024,6,Kamar Mandi Pria,2
23/07/2024,7,Ruang Lobby,3
23/07/2024,8,Kamar mandi pria,4
23/07/2024,6,DBT 2 OPMC Working Space,0
23/07/2024,6,DBT 2 OPMC Musshola,3
23/07/2024,2,Gen Y Corner,11
23/07/2024,3,Manager CC,6
23/07/2024,6,Penyimpanan,5
23/07/2024,2,Tamu,15
23/07/2024,6,DBT Lorong,4
23/07/2024,4,Manager WOC Belakang,10
23/07/2024,6,Server,5
23/07/2024,4,Anet,3
23/07/2024,5,Manager,2
23/07/2024,5,Finance,7
23/07/2024,6,Lobby,1
23/07/2024,3,Tempat Wudhu Wanita,4
23/07/2024,5,Manager GS,8
23/07/2024,7,Ruang Lift,8
23/07/2024,6,Wudhu,3
23/07/2024,6,DBT 2 OPMC Musshola,5
23/07/2024,7,Ruang Meeting 2,2
23/07/2024,2,Business service,1
23/07/2024,6,Manager Kopeg Tel,10
23/07/2024,7,Ruang Lobby,4
23/07/2024,1,P2Tel,2
23/07/2024,7,Ruang Meeting 4,18
23/07/2024,7,Meeting 1,0
23/07/2024,4,Anet,6
23/07/2024,4,Koridor Witel dan OPMC,3
23/07/2024,1,Gudang,1
23/07/2024,6,Tunggu,3
23/07/2024,6,Kamar Mandi Wanita,2
23/07/2024,4,Toilet Perempuan,8
23/07/2024,6,Penyimpanan,6
23/07/2024,1,Parkir Motor,3
23/07/2024,2,Fosikatel,7
23/07/2024,8,Pantry,0
23/07/2024,4,Pantry OPMC Belakang,3
23/07/2024,3,CC,10
23/07/2024,6,DBT 2 OPMC Meeting 1,10
23/07/2024,6,DBT 2 OPMC Operational Video Wall,4
23/07/2024,2,Rapat Kecil,13
23/07/2024,2,DGM,2
23/07/2024,6,Pimpinan,6
23/07/2024,4,Rapat Arnet,7
23/07/2024,8,Aula Luar,10
23/07/2024,2,Rapat Kecil,9
23/07/2024,4,Koridor Witel dan OPMC,1
23/07/2024,8,Evakuasi,10
23/07/2024,4,Rapat Arnet,10
23/07/2024,6,Dapur,7
23/07/2024,6,Loker Wanita,5
23/07/2024,5,Paycall,4
23/07/2024,7,Ruang Working Space,8
23/07/2024,6,Loker Pria,1
23/07/2024,6,DBT 2 OPMC Bigbox,11
23/07/2024,6,Manager Kopeg Tel,4
23/07/2024,8,Kamar mandi wanita,4
23/07/2024,8,Aula Luar,15
23/07/2024,2,Pantry belakang OPMC,7
23/07/2024,8,Aula Dalam,19
23/07/2024,6,DBT 2 OPMC Pantry 2,7
23/07/2024,3,Rapat HR,5
23/07/2024,1,Pompa,4
23/07/2024,3,Tempat Wudhu Pria,8
23/07/2024,2,GM,2
23/07/2024,4,Manager Arnet,6
23/07/2024,7,Koridor,4
23/07/2024,6,DBT 2 OPMC Project 3,8
23/07/2024,1,SAS,9
23/07/2024,3,Toilet Perempuan,3
23/07/2024,6,DBT Lorong,9
23/07/2024,7,Koridor,10
23/07/2024,7,Toilet Wanita,7
23/07/2024,4,Manager WOC Depan,3
23/07/2024,6,Monitor Control,3
23/07/2024,2,Makan,5
23/07/2024,3,Rapat CC,4
23/07/2024,6,Working Space,17
23/07/2024,4,Toilet Perempuan,7
23/07/2024,6,DBT 2 OPMC Project 1,2
23/07/2024,6,DBT 2 OPMC Meeting 2,4
23/07/2024,1,Workshop,2
23/07/2024,7,Ruang Lift,0
23/07/2024,3,Masjid,2
23/07/2024,5,Manager,4
23/07/2024,6,Kamar Mandi Pria,3
23/07/2024,7,Toilet Pria,2
23/07/2024,5,Manager GS,2
23/07/2024,2,GM,19
23/07/2024,3,Rapat HR,6
23/07/2024,2,Lobby,3
23/07/2024,4,HR,9
23/07/2024,6,DBT 2 OPMC Meeting 2,8
23/07/2024,4,Toilet Laki - Laki,6
23/07/2024,4,Manager WOC Depan,7
23/07/2024,2,Gen Y Corner,3
23/07/2024,7,Ruang Working Space,70
23/07/2024,6,DBT 2 OPMC Working Space,9
23/08/2024,6,DBT 2 OPMC Pantry 2,5
23/08/2024,7,Ruang Meeting 4,20
23/08/2024,7,Ruang Dapur,3
23/08/2024,1,P3K,6
23/08/2024,6,DBT 2 OPMC Lobby,10
23/08/2024,5,Finance,3
23/08/2024,6,Loker Pria,6
23/08/2024,6,DBT 2 OPMC Pantry,7
23/08/2024,3,Rapat HR,5
23/08/2024,8,Kamar mandi pria,5
23/08/2024,7,Ruang Smoking,4
23/08/2024,6,Meeting,11
23/08/2024,2,Koridor OPMC,6
23/08/2024,3,Koridor Witel dan OPMC,26
23/08/2024,4,Pantry OPMC Belakang,4
23/08/2024,7,Ruang Meeting 2,8
23/08/2024,2,Tamu,2
23/08/2024,3,Tempat Wudhu Pria,5
23/08/2024,6,Penyimpanan,1
23/08/2024,7,Ruang Dapur,1
23/08/2024,2,Koridor OPMC,14
23/08/2024,2,Pantry belakang OPMC,8
23/08/2024,3,Manager CC,8
23/08/2024,8,Aula Dalam,13
23/08/2024,3,Toilet Laki,10
23/08/2024,6,Musshola,1
23/08/2024,6,Monitor Control,4
23/08/2024,2,WAN,8
23/08/2024,2,Tamu,9
23/08/2024,6,Kamar Mandi Pria,2
23/08/2024,2,Makan,5
23/08/2024,4,Toilet Perempuan,9
23/08/2024,6,Pantry 2,3
23/08/2024,3,Rapat CC,8
23/08/2024,7,Ruang SL 1,10
23/08/2024,2,DGM,6
23/08/2024,5,GS,10
23/08/2024,7,Meeting 1,17
23/08/2024,6,Manager Kopeg Tel,10
23/08/2024,6,DBT 2 OPMC Project 2,2
23/08/2024,6,Istirahat,4
23/08/2024,6,Working Space,4
23/08/2024,3,Toilet Laki,3
23/08/2024,6,Istirahat,7
23/08/2024,5,Rapat,9
23/08/2024,4,Anet,7
23/08/2024,2,Rapat Kecil,1
23/08/2024,6,DBT 2 OPMC Project 4,3
23/08/2024,8,Pantry,3
23/08/2024,6,DBT 2 OPMC Istirahat,8
23/08/2024,6,Lobby,7
23/08/2024,2,Fosikatel,8
23/08/2024,4,Rapat WOC,0
23/08/2024,6,Monitor Control,10
23/08/2024,6,DBT 2 OPMC Storage,3
23/08/2024,6,Pimpinan,5
23/08/2024,1,Indibiz,3
23/08/2024,1,P2Tel,2
23/08/2024,7,Toilet Wanita,2
23/08/2024,7,Ruang Lift,2
23/08/2024,2,Warroom,5
23/08/2024,8,Fitness,9
23/08/2024,6,Loker Wanita,4
23/08/2024,6,Kamar Mandi Wanita,5
23/08/2024,1,DBS,2
23/08/2024,6,DBT 2 OPMC Bigbox,7
23/08/2024,4,WOC,6
23/08/2024,2,DGM,7
23/08/2024,4,Manager WOC Belakang,8
23/08/2024,7,Koridor,7
23/08/2024,7,Ruang Nursery,5
23/08/2024,6,DBT 2 OPMC Musshola,5
23/08/2024,7,Ruang Nursery,3
23/08/2024,4,Big Box,10
23/08/2024,3,HR,3
23/08/2024,2,Lobby,6
23/08/2024,6,DBT 2 OPMC Meeting 2,9
23/08/2024,5,Manager GS,5
23/08/2024,4,Toilet Laki - Laki,5
23/08/2024,7,Toilet Wanita,7
23/08/2024,2,Business service,10
23/08/2024,3,Masjid,13
23/08/2024,4,Rapat Arnet,6
23/08/2024,6,Working Space,17
23/08/2024,6,Server,10
23/08/2024,4,Rapat WOC,3
23/08/2024,1,Toilet Wanita Samping Lift,3
23/08/2024,7,Ruang Meeting 3,14
23/08/2024,3,DKM,8
23/08/2024,6,Kamar Mandi Wanita,2
23/08/2024,8,Aula Dalam,2
23/08/2024,7,Ruang SL 3,9
23/08/2024,6,DBT 2 OPMC Project 3,9
23/08/2024,6,DBT 2 OPMC Istirahat,4
23/08/2024,6,DBT 2 OPMC Meeting 1,2
23/08/2024,2,Rapat Kecil,4
23/08/2024,1,SAS,7
23/08/2024,3,CC,10
23/08/2024,4,Manager Arnet,8
23/08/2024,1,Workshop,4
23/08/2024,6,DBT 2 OPMC Lobby,6
23/08/2024,6,Penyimpanan,8
23/08/2024,8,Aula Luar,5
23/08/2024,6,Lobby,3
23/08/2024,2,Lobby,1
23/08/2024,7,Ruang Lobby,20
23/08/2024,3,Masjid,279
23/08/2024,4,Big Box,8
23/08/2024,6,Meeting 2,4
23/08/2024,6,DBT 2 OPMC Meeting 1,6
23/08/2024,3,Manager CC,3
23/08/2024,4,Koridor Witel dan OPMC,8
23/08/2024,3,CC,13
23/08/2024,1,Toilet Pria Lobby,7
23/08/2024,3,Digital Lab,2
23/08/2024,6,DBT 2 OPMC Operational Video Wall,3
23/08/2024,7,Ruang Meeting 2,2
23/08/2024,8,Evakuasi,2
23/08/2024,3,Toilet Perempuan,4
23/08/2024,6,DBT 2 OPMC Bigbox,1
23/08/2024,2,GM,7
23/08/2024,5,Finance,7
23/08/2024,1,Toilet Wanita Lobby,8
23/08/2024,7,Toilet Pria,5
23/08/2024,6,Manager Kopeg Tel,2
23/08/2024,4,WOC,13
23/08/2024,7,Ruang Istirahat,12
23/08/2024,4,Anet,3
23/08/2024,2,WAN,4
23/08/2024,7,Ruang Lobby,3
23/08/2024,5,Manager,1
23/08/2024,7,Ruang SL 3,11
23/08/2024,6,Tunggu,1
23/08/2024,7,Ruang SL 2,4
23/08/2024,2,GM,19
23/08/2024,6,Pantry 2,4
23/08/2024,6,Loker Wanita,7
23/08/2024,7,Ruang Smoking,20
23/08/2024,3,Tempat Wudhu Pria,9
23/08/2024,2,Gen Y Corner,7
23/08/2024,2,Warroom,1
23/08/2024,1,Parkir Motor,2
23/08/2024,1,Gudang,3
23/08/2024,4,HR,8
23/08/2024,7,Ruang Meeting 3,13
23/08/2024,7,Ruang SL 2,11
23/08/2024,6,DBT 2 OPMC Project 1,10
23/08/2024,2,Fosikatel,6
23/08/2024,7,Ruang Istirahat,5
23/08/2024,4,Pantry OPMC Belakang,5
23/08/2024,7,Meeting 1,7
23/08/2024,6,Istirahat,10
23/08/2024,6,DBT Lorong,2
23/08/2024,4,HR,5
23/08/2024,3,Digital Lab,12
23/08/2024,6,Pimpinan,3
23/08/2024,6,DBT 2 OPMC Meeting 2,10
23/08/2024,6,Dapur,2
23/08/2024,6,DBT 2 OPMC Working Space,0
23/08/2024,2,Gudang WAN,1
23/08/2024,6,DBT 2 OPMC Operational Video Wall,0
23/08/2024,4,Rapat Arnet,10
23/08/2024,5,Paycall,8
23/08/2024,2,Gen Y Corner,6
23/08/2024,6,DBT 2 OPMC Musshola,6
23/08/2024,4,Manager WOC Depan,2
23/08/2024,1,Lobby,8
23/08/2024,1,Pompa,1
23/08/2024,6,DBT 2 OPMC Project 4,4
23/08/2024,6,DBT 2 OPMC Pantry 2,4
23/08/2024,2,Business service,8
23/08/2024,5,GS,4
23/08/2024,8,Aula Luar,7
23/08/2024,6,DBT Lorong,10
23/08/2024,6,DBT 2 OPMC Storage,1
23/08/2024,7,Ruang SL 1,4
23/08/2024,4,Toilet Laki - Laki,6
23/08/2024,6,Dapur,8
23/08/2024,2,Rapat Besar,7
23/08/2024,7,Ruang Meeting 4,10
23/08/2024,3,Tempat Wudhu Wanita,2
23/08/2024,3,DKM,9
23/08/2024,3,Tempat Wudhu Wanita,6
23/08/2024,6,Wudhu,0
23/08/2024,8,Kamar mandi wanita,3
23/08/2024,2,Pantry belakang OPMC,10
23/08/2024,6,DBT 2 OPMC Project 2,9
23/08/2024,6,DBT 2 OPMC Working Space,14
23/08/2024,1,Satpam,4
23/08/2024,2,Makan,1
23/08/2024,2,Rapat Besar,1
23/08/2024,3,Koridor Witel dan OPMC,2
23/08/2024,6,DBT 2 OPMC Helpdesk,5
23/08/2024,6,Tunggu,7
23/08/2024,1,Pantry DBS,7
23/08/2024,4,Toilet Perempuan,2
23/08/2024,4,Manager WOC Belakang,7
23/08/2024,4,Koridor Witel dan OPMC,21
23/08/2024,6,Istirahat,3
23/08/2024,4,Manager Arnet,10
23/08/2024,1,Toilet Pria Samping Lift,10
23/08/2024,8,Evakuasi,5
23/08/2024,7,Ruang Pantry,2
23/08/2024,7,Toilet Pria,3
23/08/2024,6,DBT 2 OPMC Project 3,4
23/08/2024,4,Manager WOC Depan,3
23/08/2024,5,Manager GS,10
23/08/2024,6,Loker Pria,4
23/08/2024,7,Ruang Working Space,76
23/08/2024,8,Fitness,7
23/08/2024,6,Wudhu,1
23/08/2024,6,DBT 2 OPMC Pantry,9
23/08/2024,8,Kamar mandi wanita,4
23/08/2024,6,DBT 2 OPMC Project 1,6
23/08/2024,3,Rapat CC,10
23/08/2024,5,Rapat,5
23/08/2024,5,Paycall,1
23/08/2024,7,Ruang Working Space,18
23/08/2024,6,Server,8
23/08/2024,3,Toilet Perempuan,5
23/08/2024,7,Koridor,10
23/08/2024,5,Manager,7
23/08/2024,2,Gudang WAN,10
23/08/2024,8,Pantry,1
23/08/2024,7,Ruang Pantry,9
23/08/2024,6,Musshola,9
23/08/2024,6,Meeting,6
23/08/2024,1,Pool KBM,3
23/08/2024,6,Meeting 2,2
23/09/2024,6,DBT 2 OPMC Working Space,4
23/09/2024,7,Ruang Meeting 4,14
23/09/2024,2,Business service,7
23/09/2024,6,DBT 2 OPMC Operational Video Wall,5
23/09/2024,6,DBT 2 OPMC Pantry 2,5
23/09/2024,6,Server,9
23/09/2024,1,Pool KBM,4
23/09/2024,6,Loker Wanita,5
23/09/2024,7,Ruang Nursery,4
23/09/2024,4,Pantry OPMC Belakang,5
23/09/2024,6,Meeting 2,6
23/09/2024,2,Rapat Kecil,7
23/09/2024,6,Lobby,8
23/09/2024,2,Gudang WAN,5
23/09/2024,2,Rapat Besar,7
23/09/2024,5,Manager,6
23/09/2024,8,Evakuasi,5
23/09/2024,7,Ruang Istirahat,2
23/09/2024,3,Masjid,13
23/09/2024,5,Manager GS,8
23/09/2024,2,Rapat Kecil,15
23/09/2024,2,Pantry belakang OPMC,4
23/09/2024,3,Koridor Witel dan OPMC,7
23/09/2024,5,Manager,11
23/09/2024,2,WAN,2
23/09/2024,3,Manager CC,10
23/09/2024,6,DBT 2 OPMC Project 3,1
23/09/2024,3,DKM,6
23/09/2024,6,Meeting,0
23/09/2024,4,Big Box,11
23/09/2024,6,DBT 2 OPMC Meeting 2,9
23/09/2024,4,Manager WOC Depan,1
23/09/2024,6,Manager Kopeg Tel,1
23/09/2024,7,Ruang Istirahat,3
23/09/2024,3,CC,5
23/09/2024,3,Rapat CC,1
23/09/2024,4,Toilet Laki - Laki,1
23/09/2024,2,Makan,8
23/09/2024,6,DBT 2 OPMC Working Space,0
23/09/2024,7,Ruang Meeting 3,8
23/09/2024,7,Ruang SL 3,9
23/09/2024,6,Pimpinan,10
23/09/2024,8,Fitness,8
23/09/2024,4,Toilet Laki - Laki,0
23/09/2024,6,Meeting,6
23/09/2024,6,Kamar Mandi Wanita,1
23/09/2024,8,Pantry,3
23/09/2024,6,DBT 2 OPMC Project 3,10
23/09/2024,6,Kamar Mandi Pria,3
23/09/2024,2,DGM,9
23/09/2024,4,Anet,14
23/09/2024,6,Meeting 2,14
23/09/2024,6,DBT 2 OPMC Storage,7
23/09/2024,8,Aula Dalam,5
23/09/2024,6,Penyimpanan,3
23/09/2024,5,Finance,2
23/09/2024,6,Monitor Control,8
23/09/2024,6,Wudhu,4
23/09/2024,6,Istirahat,10
23/09/2024,5,Rapat,4
23/09/2024,6,Tunggu,0
23/09/2024,2,Koridor OPMC,3
23/09/2024,3,Masjid,221
23/09/2024,8,Kamar mandi pria,2
23/09/2024,3,Rapat CC,2
23/09/2024,1,Satpam,1
23/09/2024,7,Toilet Pria,2
23/09/2024,8,Aula Luar,6
23/09/2024,5,Rapat,3
23/09/2024,6,Penyimpanan,1
23/09/2024,6,DBT 2 OPMC Istirahat,3
23/09/2024,4,Manager Arnet,8
23/09/2024,5,Manager GS,7
23/09/2024,4,Rapat Arnet,13
23/09/2024,7,Ruang SL 1,1
23/09/2024,6,DBT 2 OPMC Lobby,1
23/09/2024,6,Musshola,6
23/09/2024,4,HR,7
23/09/2024,6,DBT 2 OPMC Musshola,9
23/09/2024,2,Fosikatel,1
23/09/2024,7,Ruang Smoking,7
23/09/2024,7,Ruang Dapur,10
23/09/2024,7,Ruang Pantry,3
23/09/2024,2,Gen Y Corner,14
23/09/2024,6,DBT 2 OPMC Meeting 2,7
23/09/2024,1,Pompa,2
23/09/2024,3,CC,7
23/09/2024,4,Manager WOC Depan,5
23/09/2024,7,Ruang Meeting 4,6
23/09/2024,2,WAN,7
23/09/2024,2,GM,19
23/09/2024,7,Ruang Smoking,13
23/09/2024,2,Lobby,4
23/09/2024,6,DBT 2 OPMC Pantry 2,8
23/09/2024,2,Warroom,3
23/09/2024,6,DBT 2 OPMC Helpdesk,1
23/09/2024,7,Ruang Lift,2
23/09/2024,2,DGM,18
23/09/2024,7,Ruang Dapur,1
23/09/2024,1,DBS,6
23/09/2024,6,DBT 2 OPMC Project 1,7
23/09/2024,3,HR,7
23/09/2024,4,Manager WOC Belakang,0
23/09/2024,2,Tamu,2
23/09/2024,6,Musshola,0
23/09/2024,1,Indibiz,3
23/09/2024,6,DBT 2 OPMC Bigbox,2
23/09/2024,6,DBT 2 OPMC Project 2,10
23/09/2024,7,Koridor,5
23/09/2024,6,DBT 2 OPMC Meeting 1,10
23/09/2024,8,Aula Dalam,7
23/09/2024,2,Pantry belakang OPMC,7
23/09/2024,3,Digital Lab,3
23/09/2024,6,Working Space,10
23/09/2024,6,DBT 2 OPMC Istirahat,4
23/09/2024,4,Toilet Perempuan,8
23/09/2024,7,Meeting 1,9
23/09/2024,1,Toilet Wanita Samping Lift,6
23/09/2024,7,Toilet Wanita,2
23/09/2024,1,Toilet Wanita Lobby,2
23/09/2024,2,Lobby,3
23/09/2024,7,Ruang Lobby,4
23/09/2024,6,Lobby,3
23/09/2024,1,Toilet Pria Samping Lift,3
23/09/2024,6,DBT 2 OPMC Helpdesk,4
23/09/2024,6,DBT 2 OPMC Lobby,5
23/09/2024,3,Toilet Perempuan,1
23/09/2024,8,Evakuasi,1
23/09/2024,3,Tempat Wudhu Pria,15
23/09/2024,3,Toilet Perempuan,5
23/09/2024,6,Istirahat,14
23/09/2024,6,Dapur,5
23/09/2024,7,Ruang Lobby,15
23/09/2024,4,Koridor Witel dan OPMC,6
23/09/2024,7,Ruang Working Space,80
23/09/2024,7,Ruang SL 2,10
23/09/2024,6,Istirahat,7
23/09/2024,3,HR,2
23/09/2024,2,Koridor OPMC,5
23/09/2024,6,DBT Lorong,3
23/09/2024,6,DBT 2 OPMC Project 1,2
23/09/2024,6,DBT 2 OPMC Pantry,0
23/09/2024,7,Ruang Lift,9
23/09/2024,6,DBT 2 OPMC Meeting 1,8
23/09/2024,3,DKM,10
23/09/2024,4,Anet,7
23/09/2024,7,Ruang Pantry,2
23/09/2024,6,Istirahat,5
23/09/2024,1,Pantry DBS,4
23/09/2024,6,Pantry 2,10
23/09/2024,6,Loker Wanita,0
23/09/2024,8,Kamar mandi wanita,5
23/09/2024,6,DBT 2 OPMC Musshola,3
23/09/2024,1,Parkir Motor,4
23/09/2024,5,Paycall,8
23/09/2024,6,Kamar Mandi Pria,1
23/09/2024,2,Rapat Besar,25
23/09/2024,6,Loker Pria,7
23/09/2024,4,Big Box,3
23/09/2024,6,DBT 2 OPMC Operational Video Wall,8
23/09/2024,7,Ruang SL 1,8
23/09/2024,7,Ruang Meeting 2,19
23/09/2024,8,Kamar mandi wanita,4
23/09/2024,7,Ruang Meeting 2,6
23/09/2024,5,GS,7
23/09/2024,3,Toilet Laki,3
23/09/2024,4,WOC,15
23/09/2024,2,Gen Y Corner,4
23/09/2024,5,Finance,10
23/09/2024,7,Ruang SL 2,9
23/09/2024,2,Gudang WAN,7
23/09/2024,3,Rapat HR,7
23/09/2024,6,Dapur,3
23/09/2024,8,Aula Luar,15
23/09/2024,2,Warroom,20
23/09/2024,1,Workshop,1
23/09/2024,7,Koridor,9
23/09/2024,8,Fitness,11
23/09/2024,6,Monitor Control,4
23/09/2024,2,Fosikatel,2
23/09/2024,3,Tempat Wudhu Pria,6
23/09/2024,3,Koridor Witel dan OPMC,30
23/09/2024,3,Rapat HR,5
23/09/2024,1,Lobby,5
23/09/2024,4,Rapat WOC,6
23/09/2024,4,Rapat Arnet,8
23/09/2024,6,DBT 2 OPMC Bigbox,3
23/09/2024,2,GM,9
23/09/2024,6,Working Space,3
23/09/2024,4,Manager Arnet,1
23/09/2024,2,Tamu,7
23/09/2024,5,GS,6
23/09/2024,7,Ruang Working Space,5
23/09/2024,6,Kamar Mandi Wanita,2
23/09/2024,6,Pantry 2,7
23/09/2024,4,WOC,2
23/09/2024,1,Gudang,4
23/09/2024,6,Pimpinan,0
23/09/2024,2,Business service,3
23/09/2024,1,P2Tel,2
23/09/2024,6,DBT 2 OPMC Project 4,5
23/09/2024,6,DBT 2 OPMC Project 4,9
23/09/2024,4,Manager WOC Belakang,4
23/09/2024,3,Tempat Wudhu Wanita,4
23/09/2024,4,Rapat WOC,4
23/09/2024,7,Toilet Pria,1
23/09/2024,3,Toilet Laki,2
23/09/2024,1,P3K,5
23/09/2024,7,Ruang Meeting 3,13
23/09/2024,6,Loker Pria,2
23/09/2024,1,SAS,6
23/09/2024,8,Pantry,1
23/09/2024,3,Digital Lab,1
23/09/2024,7,Meeting 1,4
23/09/2024,6,Tunggu,5
23/09/2024,1,Toilet Pria Lobby,8
23/09/2024,6,DBT 2 OPMC Project 2,1
23/09/2024,6,DBT 2 OPMC Pantry,4
23/09/2024,6,Manager Kopeg Tel,3
23/09/2024,7,Ruang Nursery,7
23/09/2024,4,Koridor Witel dan OPMC,27
23/10/2024,6,DBT 2 OPMC Project 2,5
23/10/2024,6,Istirahat,12
23/10/2024,7,Ruang Meeting 3,12
23/10/2024,3,Toilet Perempuan,9
23/10/2024,6,Loker Wanita,5
23/10/2024,7,Ruang Smoking,20
23/10/2024,6,Pantry 2,10
23/10/2024,7,Ruang Meeting 4,2
23/10/2024,6,DBT 2 OPMC Lobby,8
23/10/2024,7,Ruang Dapur,14
23/10/2024,8,Kamar mandi wanita,1
23/10/2024,3,Toilet Perempuan,8
23/10/2024,4,Koridor Witel dan OPMC,3
23/10/2024,7,Koridor,7
23/10/2024,6,DBT 2 OPMC Project 4,2
23/10/2024,1,Pool KBM,3
23/10/2024,6,Monitor Control,2
23/10/2024,4,Manager Arnet,3
23/10/2024,2,Rapat Besar,7
23/10/2024,7,Ruang SL 1,8
23/10/2024,7,Ruang Istirahat,3
23/10/2024,8,Pantry,2
23/10/2024,2,DGM,9
23/10/2024,4,Toilet Laki - Laki,1
23/10/2024,6,Lobby,10
23/10/2024,3,Rapat CC,15
23/10/2024,3,CC,10
23/10/2024,2,Tamu,11
23/10/2024,6,Pantry 2,5
23/10/2024,3,Digital Lab,10
23/10/2024,2,Fosikatel,4
23/10/2024,6,DBT 2 OPMC Project 1,5
23/10/2024,4,Koridor Witel dan OPMC,20
23/10/2024,2,Gudang WAN,3
23/10/2024,4,WOC,10
23/10/2024,6,DBT 2 OPMC Bigbox,10
23/10/2024,5,Paycall,6
23/10/2024,6,Dapur,13
23/10/2024,4,Pantry OPMC Belakang,2
23/10/2024,3,Rapat HR,17
23/10/2024,3,Tempat Wudhu Wanita,1
23/10/2024,4,Big Box,5
23/10/2024,1,Toilet Wanita Samping Lift,4
23/10/2024,6,Loker Wanita,10
23/10/2024,4,Anet,10
23/10/2024,6,Meeting 2,8
23/10/2024,1,Toilet Wanita Lobby,1
23/10/2024,6,DBT 2 OPMC Pantry,2
23/10/2024,6,Tunggu,9
23/10/2024,2,Makan,3
23/10/2024,7,Toilet Pria,3
23/10/2024,1,DBS,10
23/10/2024,6,Meeting,0
23/10/2024,7,Toilet Wanita,2
23/10/2024,1,Parkir Motor,4
23/10/2024,3,Manager CC,7
23/10/2024,4,Big Box,11
23/10/2024,2,Business service,3
23/10/2024,6,Musshola,2
23/10/2024,6,DBT Lorong,5
23/10/2024,6,Kamar Mandi Pria,2
23/10/2024,8,Aula Dalam,6
23/10/2024,2,Pantry belakang OPMC,7
23/10/2024,4,Anet,4
23/10/2024,6,DBT 2 OPMC Helpdesk,2
23/10/2024,6,Penyimpanan,8
23/10/2024,6,DBT 2 OPMC Pantry 2,5
23/10/2024,7,Ruang Nursery,3
23/10/2024,4,Toilet Perempuan,1
23/10/2024,8,Kamar mandi pria,3
23/10/2024,7,Ruang Lift,2
23/10/2024,3,Masjid,216
23/10/2024,2,Rapat Kecil,11
23/10/2024,6,Dapur,0
