Timestamp,Nama Gedung,Lantai,Ruangan,Hasil Ukur Suhu (Celsius),Hasil Ukur Lumens (lx)
2024-12-09,WITEL,1,Ruang Workshop,30,230
2024-12-09,WITEL,1,Ruang Gudang,30,183
2024-12-09,WITEL,1,Ruang Pool KBM,27,208
2024-12-09,WITEL,1,Ruang Parkir Motor,33,321
2024-12-09,WITEL,1,Lobby,25,412
2024-12-09,WITEL,1,Ruang SAS,28,152
2024-12-09,WITEL,1,Ruang DBS,28,159
2024-12-09,WITEL,1,Ruang Pantry DBS,27,286
2024-12-09,WITEL,1,Ruang P3K,31,214
2024-12-09,WITEL,1,Ruang P2Tel,29,316
2024-12-09,WITEL,1,Ruang Indibizz,30,256
2024-12-09,WITEL,2,Ruang Lobby,24,231
2024-12-09,WITEL,2,Ruang DGM,23,403
2024-12-09,WITEL,2,Ruang GM,19,164
2024-12-09,WITEL,2,Ruang Rapat Kecil,21,289
2024-12-09,WITEL,2,Ruang Tamu,31,201
2024-12-09,WITEL,2,Ruang Rapat Besar,23,275
2024-12-09,WITEL,2,Ruang Makan,29,138
2024-12-09,WITEL,2,Ruang Gen Y Corner,30,203
2024-12-09,WITEL,3,Ruang Digital LAB,28,106
2024-12-09,WITEL,3,Ruang HR,28,134
2024-12-09,WITEL,3,Ruang CC,23,179
2024-12-09,WITEL,3,Ruang Manager CC,25,155
2024-12-09,WITEL,3,Ruang Rapat CC,22,243
2024-12-09,WITEL,3,Ruang Rapat HR,22,485
2024-12-09,WITEL,3,Ruang Koridor,25,142
2024-12-09,WITEL,4,Ruang Arnet,28,171
2024-12-09,WITEL,4,Ruang HR,30,204
2024-12-09,WITEL,4,Ruang BigBox,30,152
2024-12-09,WITEL,4,Ruang Rapat Arnet,23,328
2024-12-09,WITEL,4,Ruang Manager Arnet,22,283
2024-12-09,WITEL,5,Pantry,27,281
2024-12-09,WITEL,5,Ruang Manager GS,22,195
2024-12-09,WITEL,5,Ruang Manager,20,232
2024-12-09,WITEL,5,Ruang Istirahat,26,191
2024-12-09,WITEL,5,Ruang Kopeg Tel,27,205
2024-12-09,WITEL,5,Ruang Rapat,24,150
2024-12-09,WITEL,5,Working Space,28,167
2024-12-09,WITEL,5,Toilet Cowo,27,241
2024-12-09,WITEL,5,Toilet Cewe,29,232
2024-12-09,WITEL,5,Koridor,29,115
2024-12-09,WITEL,6,Koridor IDO,26,72
2024-12-09,WITEL,6,Toilet cewe,29,270
2024-12-09,WITEL,6,Working Space,28,183
2024-12-09,WITEL,6,Ruang Meeting Segi,24,469
2024-12-09,WITEL,6,Loker pria,27,118
2024-12-09,WITEL,6,Loker wanita,27,334
2024-12-09,WITEL,6,Gudang konsumsi,25,284
2024-12-09,WITEL,6,Ruang SL,30,173
2024-12-09,WITEL,6,R. Meeting Internal,22,479
2024-12-09,WITEL,6,R. Pantry,26,303
2024-12-09,WITEL,7,Koridor Agree,28,121
2024-12-09,WITEL,7,Kamar mandi pria,28,271
2024-12-09,WITEL,7,Dapur,27,207
2024-12-09,WITEL,7,Lobby,25,235
2024-12-09,WITEL,7,Ruang Meeting 1,24,495
2024-12-09,WITEL,7,Ruang Meeting 2,22,205
2024-12-09,WITEL,7,Pantry,29,239
2024-12-09,WITEL,7,Ruang Nursery,28,223
2024-12-09,WITEL,7,Kamar mandi wanita,28,120
2024-12-09,WITEL,7,Working Space,30,127
2024-12-09,WITEL,7,Ruang SL,31,272
2024-12-09,WITEL,7,Ruang deputi,27,198
2024-12-09,WITEL,7,Ruang SL Agree,29,110
2024-12-09,WITEL,7,Ruang meeting 3,24,517
2024-12-09,WITEL,7,Ruang meeting 4,22,268
2024-12-09,WITEL,8,AULA,28,229
2024-12-09,WITEL,8,Operator,27,261
2024-12-09,WITEL,8,Fitness,29,210
2024-12-09,WITEL,8,Toilet perempuan,30,128
2024-12-09,WITEL,8,Toilet Pria,28,70
2024-12-09,OPMC,2,Ruang Warroom,29,94
2024-12-09,OPMC,2,Ruang Fosikatel,29,120
2024-12-09,OPMC,2,Ruang Bussiness Service,27,287
2024-12-09,OPMC,2,Ruang WAN,30,227
2024-12-09,OPMC,3,Masjid,29,179
2024-12-09,OPMC,3,Tempat Wudhu Pria,28,183
2024-12-09,OPMC,3,Tempat Wudhu Wanita,27,161
2024-12-09,OPMC,5,Mushola,27,233
2024-12-09,OPMC,5,Working Space,31,256
2024-12-09,OPMC,5,Pantry Optima,29,195
2024-12-09,OPMC,5,Ruang Evakuasi,30,289
2024-12-09,OPMC,5,R. Manager Damam,24,248
2024-12-09,OPMC,5,Rapat Damam,25,196
2024-12-09,OPMC,5,Ruang Manager 1,24,162
2024-12-09,OPMC,5,Ruang Manager 2,20,224
2024-12-09,OPMC,6,Koridor DOA,26,159
2024-12-09,OPMC,6,Ruang Meeting luar,23,168
2024-12-09,OPMC,6,Ruang Health,29,184
2024-12-09,OPMC,6,Ruang Agriculture,29,244
2024-12-09,OPMC,6,Ruang Education,26,206
2024-12-09,OPMC,6,Ruang IoT,26,164
2024-12-09,OPMC,6,Pantry,26,339
2024-12-09,OPMC,6,Working Space,31,117
2024-12-09,OPMC,6,Ruang Big data dan AI,28,213
2024-12-09,OPMC,6,Ruang DCC,29,121
2024-12-09,OPMC,6,Koridor luar,28,180
2024-12-09,OPMC,6,Ruang SL,28,215
2024-12-09,STO,1,Ruang RIM 1,31,166
2024-12-09,STO,1,Ruang RIM 2,26,169
2024-12-09,STO,1,Ruang Staf Optik,27,152
2024-12-09,STO,1,Ruang ME,28,291
2024-12-09,STO,1,Ruang CME,30,214
2024-12-09,STO,1,Ruang Manager CME,23,337
2024-12-09,STO,1,Ruang FTM,28,306
2024-12-09,STO,1,Ruang Toilet,28,122
2024-12-09,STO,1,Ruang Maintenance,27,116
2024-12-09,STO,1,Ruang Istirahat Maintenance,30,234
2024-12-09,STO,1,"Ruang Toilet Lk=A, Pr=B",30,195
2024-12-09,STO,1,Ruang CCAN,20,398
2024-12-09,STO,1,Ruang Istirahat CCAN,28,299
2024-12-09,STO,1,Ruang Workshop,28,103
2024-12-09,STO,1,Ruang Manager,20,351
2024-12-09,STO,1,Ruang Hero,31,253
2024-12-09,STO,1,Ruang Istirahat Hero,28,155
2024-12-09,STO,1,Ruang Kopektel,31,257
2024-12-09,STO,1,Ruang Workspace,31,277
2024-12-09,STO,1,Ruang Pantry,27,279
2024-12-09,STO,1,Ruang Lobby DBT,25,319
2024-12-09,STO,1,Ruang Workshop 1,31,296
2024-12-09,STO,1,Ruang Workshop 2,30,171
2024-12-09,STO,1,Ruang Gudang,30,139
2024-12-09,STO,1,Ruang Private 1,28,284
2024-12-09,STO,1,Ruang Private 2,29,280
2024-12-09,STO,1,Ruang Working Space,30,88
2024-12-09,STO,1,Ruang Meeting Big,24,294
2024-12-09,STO,1,Ruang Meeting,22,424
2024-12-09,STO,1,Ruang Loker,29,198
2024-12-09,STO,1,Ruang Pantry Kotor,27,309
2024-12-09,STO,1,Ruang Musholla,26,245
2024-12-09,STO,1,Ruang Lobby,27,243
2024-12-09,STO,1,Ruang Meeting 1,25,198
2024-12-09,STO,1,Ruang Meeting 2,24,143
2024-12-09,STO,1,Ruang Telp,26,108
2024-12-09,STO,1,Ruang Nursery,28,242
2024-12-09,STO,1,Ruang Mushola,29,300
2024-12-09,STO,1,Ruang Kamar mandi,29,96
2024-12-09,STO,1,Ruang Meeting 1 (Koridor),25,527
2024-12-09,STO,1,Ruang Meeting 2 (Koridor),24,371
2024-12-09,STO,1,Lobby,25,290
2024-12-09,STO,1,Workspace,27,181
2024-12-09,STO,1,Pantry Basah,28,237
2024-12-09,STO,1,Kamar Mandi,27,138
2024-12-09,STO,1,Pantry,27,268
2024-12-09,STO,1,Ruang Security,30,243
2024-12-10,WITEL,1,Ruang Satpam,33,101
2024-12-10,WITEL,1,Ruang Workshop,26,147
2024-12-10,WITEL,1,Ruang Gudang,28,223
2024-12-10,WITEL,1,Ruang Pool KBM,29,119
2024-12-10,WITEL,1,Ruang Parkir Motor,34,301
2024-12-10,WITEL,1,Lobby,27,227
2024-12-10,WITEL,1,Ruang SAS,26,202
2024-12-10,WITEL,1,Ruang DBS,28,115
2024-12-10,WITEL,1,Ruang Pantry DBS,27,270
2024-12-10,WITEL,1,Ruang P3K,28,123
2024-12-10,WITEL,1,Ruang P2Tel,27,156
2024-12-10,WITEL,1,Ruang Indibizz,28,234
2024-12-10,WITEL,2,Ruang Lobby,24,356
2024-12-10,WITEL,2,Ruang DGM,24,286
2024-12-10,WITEL,2,Ruang GM,19,362
2024-12-10,WITEL,2,Ruang Rapat Kecil,24,182
2024-12-10,WITEL,2,Ruang Tamu,27,171
2024-12-10,WITEL,2,Ruang Rapat Besar,23,290
2024-12-10,WITEL,2,Ruang Makan,29,173
2024-12-10,WITEL,2,Ruang Gen Y Corner,29,285
2024-12-10,WITEL,3,Ruang Digital LAB,27,185
2024-12-10,WITEL,3,Ruang HR,27,219
2024-12-10,WITEL,3,Ruang CC,20,382
2024-12-10,WITEL,3,Ruang Manager CC,21,193
2024-12-10,WITEL,3,Ruang Rapat CC,24,426
2024-12-10,WITEL,3,Ruang Rapat HR,25,446
2024-12-10,WITEL,3,Ruang Koridor,28,99
2024-12-10,WITEL,4,Ruang Arnet,30,124
2024-12-10,WITEL,4,Ruang HR,26,269
2024-12-10,WITEL,4,Ruang BigBox,31,145
2024-12-10,WITEL,4,Ruang Rapat Arnet,24,535
2024-12-10,WITEL,4,Ruang Manager Arnet,20,245
2024-12-10,WITEL,5,Pantry,26,252
2024-12-10,WITEL,5,Ruang Manager GS,22,264
2024-12-10,WITEL,5,Ruang Manager,21,293
2024-12-10,WITEL,5,Ruang Istirahat,26,184
2024-12-10,WITEL,5,Ruang Kopeg Tel,28,126
2024-12-10,WITEL,5,Ruang Rapat,21,502
2024-12-10,WITEL,5,Working Space,28,137
2024-12-10,WITEL,5,Toilet Cowo,27,322
2024-12-10,WITEL,5,Toilet Cewe,30,94
2024-12-10,WITEL,5,Koridor,28,158
2024-12-10,WITEL,6,Koridor IDO,26,137
2024-12-10,WITEL,6,Toilet cewe,29,241
2024-12-10,WITEL,6,Working Space,26,186
2024-12-10,WITEL,6,Ruang Meeting Segi,25,535
2024-12-10,WITEL,6,Loker pria,28,152
2024-12-10,WITEL,6,Loker wanita,29,141
2024-12-10,WITEL,6,Gudang konsumsi,27,306
2024-12-10,WITEL,6,Ruang SL,28,134
2024-12-10,WITEL,6,R. Meeting Internal,24,556
2024-12-10,WITEL,6,R. Pantry,29,362
2024-12-10,WITEL,7,Koridor Agree,26,122
2024-12-10,WITEL,7,Kamar mandi pria,29,162
2024-12-10,WITEL,7,Dapur,27,308
2024-12-10,WITEL,7,Lobby,24,276
2024-12-10,WITEL,7,Ruang Meeting 1,25,349
2024-12-10,WITEL,7,Ruang Meeting 2,24,299
2024-12-10,WITEL,7,Pantry,27,195
2024-12-10,WITEL,7,Ruang Nursery,29,216
2024-12-10,WITEL,7,Kamar mandi wanita,27,212
2024-12-10,WITEL,7,Working Space,28,313
2024-12-10,WITEL,7,Ruang SL,27,203
2024-12-10,WITEL,7,Ruang deputi,31,313
2024-12-10,WITEL,7,Ruang SL Agree,29,140
2024-12-10,WITEL,7,Ruang meeting 3,23,348
2024-12-10,WITEL,7,Ruang meeting 4,24,297
2024-12-10,WITEL,8,AULA,28,69
2024-12-10,WITEL,8,Operator,29,219
2024-12-10,WITEL,8,Fitness,26,153
2024-12-10,WITEL,8,Toilet perempuan,29,48
2024-12-10,WITEL,8,Toilet Pria,29,238
2024-12-10,OPMC,2,Ruang Warroom,28,168
2024-12-10,OPMC,2,Ruang Fosikatel,30,80
2024-12-10,OPMC,2,Ruang Bussiness Service,30,287
2024-12-10,OPMC,2,Ruang WAN,31,329
2024-12-10,OPMC,3,Masjid,29,151
2024-12-10,OPMC,3,Tempat Wudhu Pria,27,168
2024-12-10,OPMC,3,Tempat Wudhu Wanita,30,257
2024-12-10,OPMC,5,Mushola,31,255
2024-12-10,OPMC,5,Working Space,27,205
2024-12-10,OPMC,5,Pantry Optima,28,200
2024-12-10,OPMC,5,Ruang Evakuasi,31,250
2024-12-10,OPMC,5,R. Manager Damam,25,337
2024-12-10,OPMC,5,Rapat Damam,25,246
2024-12-10,OPMC,5,Ruang Manager 1,19,245
2024-12-10,OPMC,5,Ruang Manager 2,24,222
2024-12-10,OPMC,6,Koridor DOA,27,123
2024-12-10,OPMC,6,Ruang Meeting luar,25,551
2024-12-10,OPMC,6,Ruang Health,27,177
2024-12-10,OPMC,6,Ruang Agriculture,26,277
2024-12-10,OPMC,6,Ruang Education,30,189
2024-12-10,OPMC,6,Ruang IoT,27,149
2024-12-10,OPMC,6,Pantry,29,224
2024-12-10,OPMC,6,Working Space,27,139
2024-12-10,OPMC,6,Ruang Big data dan AI,31,137
2024-12-10,OPMC,6,Ruang DCC,31,299
2024-12-10,OPMC,6,Koridor luar,27,125
2024-12-10,OPMC,6,Ruang SL,28,197
2024-12-10,STO,1,Ruang RIM 1,28,193
2024-12-10,STO,1,Ruang RIM 2,30,159
2024-12-10,STO,1,Ruang Staf Optik,28,255
2024-12-10,STO,1,Ruang ME,28,124
2024-12-10,STO,1,Ruang CME,27,255
2024-12-10,STO,1,Ruang Manager CME,24,218
2024-12-10,STO,1,Ruang FTM,27,264
2024-12-10,STO,1,Ruang Toilet,29,224
2024-12-10,STO,1,Ruang Maintenance,31,254
2024-12-10,STO,1,Ruang Istirahat Maintenance,31,230
2024-12-10,STO,1,"Ruang Toilet Lk=A, Pr=B",27,229
2024-12-10,STO,1,Ruang CCAN,20,294
2024-12-10,STO,1,Ruang Istirahat CCAN,30,117
2024-12-10,STO,1,Ruang Workshop,28,227
2024-12-10,STO,1,Ruang Manager,22,177
2024-12-10,STO,1,Ruang Hero,30,172
2024-12-10,STO,1,Ruang Istirahat Hero,26,208
2024-12-10,STO,1,Ruang Kopektel,28,227
2024-12-10,STO,1,Ruang Workspace,26,246
2024-12-10,STO,1,Ruang Pantry,27,293
2024-12-10,STO,1,Ruang Lobby DBT,24,254
2024-12-10,STO,1,Ruang Workshop 1,27,200
2024-12-10,STO,1,Ruang Workshop 2,31,299
2024-12-10,STO,1,Ruang Gudang,29,191
2024-12-10,STO,1,Ruang Private 1,25,243
2024-12-10,STO,1,Ruang Private 2,26,242
2024-12-10,STO,1,Ruang Working Space,27,160
2024-12-10,STO,1,Ruang Meeting Big,22,392
2024-12-10,STO,1,Ruang Meeting,24,326
2024-12-10,STO,1,Ruang Loker,29,203
2024-12-10,STO,1,Ruang Pantry Kotor,28,222
2024-12-10,STO,1,Ruang Musholla,31,266
2024-12-10,STO,1,Ruang Lobby,24,242
2024-12-10,STO,1,Ruang Meeting 1,23,212
2024-12-10,STO,1,Ruang Meeting 2,24,257
2024-12-10,STO,1,Ruang Telp,27,316
2024-12-10,STO,1,Ruang Nursery,25,280
2024-12-10,STO,1,Ruang Mushola,26,167
2024-12-10,STO,1,Ruang Kamar mandi,28,293
2024-12-10,STO,1,Ruang Meeting 1 (Koridor),25,196
2024-12-10,STO,1,Ruang Meeting 2 (Koridor),22,470
2024-12-10,STO,1,Lobby,27,277
2024-12-10,STO,1,Workspace,28,213
2024-12-10,STO,1,Pantry Basah,28,208
2024-12-10,STO,1,Kamar Mandi,27,115
2024-12-10,STO,1,Pantry,28,257
2024-12-10,STO,1,Ruang Security,30,224
2024-12-11,WITEL,1,Ruang Satpam,32,438
2024-12-11,WITEL,1,Ruang Workshop,29,177
2024-12-11,WITEL,1,Ruang Gudang,28,239
2024-12-11,WITEL,1,Ruang Pool KBM,29,234
2024-12-11,WITEL,1,Ruang Parkir Motor,32,510
2024-12-11,WITEL,1,Lobby,24,384
2024-12-11,WITEL,1,Ruang SAS,31,239
2024-12-11,WITEL,1,Ruang DBS,28,180
2024-12-11,WITEL,1,Ruang Pantry DBS,27,305
2024-12-11,WITEL,1,Ruang P3K,26,109
2024-12-11,WITEL,1,Ruang P2Tel,28,143
2024-12-11,WITEL,1,Ruang Indibizz,29,241
2024-12-11,WITEL,2,Ruang Lobby,27,322
2024-12-11,WITEL,2,Ruang DGM,21,294
2024-12-11,WITEL,2,Ruang GM,20,298
2024-12-11,WITEL,2,Ruang Rapat Kecil,24,490
2024-12-11,WITEL,2,Ruang Tamu,29,191
2024-12-11,WITEL,2,Ruang Rapat Besar,22,462
2024-12-11,WITEL,2,Ruang Makan,26,193
2024-12-11,WITEL,2,Ruang Gen Y Corner,26,187
2024-12-11,WITEL,3,Ruang Digital LAB,29,249
2024-12-11,WITEL,3,Ruang HR,26,268
2024-12-11,WITEL,3,Ruang CC,23,292
2024-12-11,WITEL,3,Ruang Manager CC,23,279
2024-12-11,WITEL,3,Ruang Rapat CC,23,484
2024-12-11,WITEL,3,Ruang Rapat HR,23,190
2024-12-11,WITEL,3,Ruang Koridor,29,153
2024-12-11,WITEL,4,Ruang Arnet,26,245
2024-12-11,WITEL,4,Ruang HR,26,173
2024-12-11,WITEL,4,Ruang BigBox,31,153
2024-12-11,WITEL,4,Ruang Rapat Arnet,24,208
2024-12-11,WITEL,4,Ruang Manager Arnet,19,436
2024-12-11,WITEL,5,Pantry,29,234
2024-12-11,WITEL,5,Ruang Manager GS,19,384
2024-12-11,WITEL,5,Ruang Manager,25,208
2024-12-11,WITEL,5,Ruang Istirahat,31,151
2024-12-11,WITEL,5,Ruang Kopeg Tel,29,165
2024-12-11,WITEL,5,Ruang Rapat,25,393
2024-12-11,WITEL,5,Working Space,29,259
2024-12-11,WITEL,5,Toilet Cowo,29,299
2024-12-11,WITEL,5,Toilet Cewe,29,235
2024-12-11,WITEL,5,Koridor,27,177
2024-12-11,WITEL,6,Koridor IDO,27,140
2024-12-11,WITEL,6,Toilet cewe,30,134
2024-12-11,WITEL,6,Working Space,28,198
2024-12-11,WITEL,6,Ruang Meeting Segi,25,179
2024-12-11,WITEL,6,Loker pria,28,166
2024-12-11,WITEL,6,Loker wanita,31,285
2024-12-11,WITEL,6,Gudang konsumsi,27,318
2024-12-11,WITEL,6,Ruang SL,31,98
2024-12-11,WITEL,6,R. Meeting Internal,24,441
2024-12-11,WITEL,6,R. Pantry,28,286
2024-12-11,WITEL,7,Koridor Agree,28,99
2024-12-11,WITEL,7,Kamar mandi pria,29,329
2024-12-11,WITEL,7,Dapur,27,296
2024-12-11,WITEL,7,Lobby,25,300
2024-12-11,WITEL,7,Ruang Meeting 1,24,229
2024-12-11,WITEL,7,Ruang Meeting 2,25,425
2024-12-11,WITEL,7,Pantry,29,282
2024-12-11,WITEL,7,Ruang Nursery,26,116
2024-12-11,WITEL,7,Kamar mandi wanita,27,60
2024-12-11,WITEL,7,Working Space,30,165
2024-12-11,WITEL,7,Ruang SL,30,155
2024-12-11,WITEL,7,Ruang deputi,27,211
2024-12-11,WITEL,7,Ruang SL Agree,28,205
2024-12-11,WITEL,7,Ruang meeting 3,24,266
2024-12-11,WITEL,7,Ruang meeting 4,24,367
2024-12-11,WITEL,8,AULA,28,202
2024-12-11,WITEL,8,Operator,28,236
2024-12-11,WITEL,8,Fitness,31,199
2024-12-11,WITEL,8,Toilet perempuan,29,120
2024-12-11,WITEL,8,Toilet Pria,28,171
2024-12-11,OPMC,2,Ruang Warroom,28,192
2024-12-11,OPMC,2,Ruang Fosikatel,31,277
2024-12-11,OPMC,2,Ruang Bussiness Service,31,241
2024-12-11,OPMC,2,Ruang WAN,29,185
2024-12-11,OPMC,3,Masjid,27,191
2024-12-11,OPMC,3,Tempat Wudhu Pria,29,199
2024-12-11,OPMC,3,Tempat Wudhu Wanita,27,277
2024-12-11,OPMC,5,Mushola,26,113
2024-12-11,OPMC,5,Working Space,29,248
2024-12-11,OPMC,5,Pantry Optima,26,295
2024-12-11,OPMC,5,Ruang Evakuasi,28,81
2024-12-11,OPMC,5,R. Manager Damam,23,206
2024-12-11,OPMC,5,Rapat Damam,25,395
2024-12-11,OPMC,5,Ruang Manager 1,24,231
2024-12-11,OPMC,5,Ruang Manager 2,21,184
2024-12-11,OPMC,6,Koridor DOA,29,236
2024-12-11,OPMC,6,Ruang Meeting luar,21,288
2024-12-11,OPMC,6,Ruang Health,30,187
2024-12-11,OPMC,6,Ruang Agriculture,27,158
2024-12-11,OPMC,6,Ruang Education,30,215
2024-12-11,OPMC,6,Ruang IoT,27,95
2024-12-11,OPMC,6,Pantry,29,338
2024-12-11,OPMC,6,Working Space,27,216
2024-12-11,OPMC,6,Ruang Big data dan AI,30,242
2024-12-11,OPMC,6,Ruang DCC,28,193
2024-12-11,OPMC,6,Koridor luar,27,165
2024-12-11,OPMC,6,Ruang SL,28,150
2024-12-11,STO,1,Ruang RIM 1,28,122
2024-12-11,STO,1,Ruang RIM 2,27,222
2024-12-11,STO,1,Ruang Staf Optik,31,257
2024-12-11,STO,1,Ruang ME,28,290
2024-12-11,STO,1,Ruang CME,30,171
2024-12-11,STO,1,Ruang Manager CME,24,363
2024-12-11,STO,1,Ruang FTM,30,233
2024-12-11,STO,1,Ruang Toilet,28,109
2024-12-11,STO,1,Ruang Maintenance,28,228
2024-12-11,STO,1,Ruang Istirahat Maintenance,30,281
2024-12-11,STO,1,"Ruang Toilet Lk=A, Pr=B",27,142
2024-12-11,STO,1,Ruang CCAN,18,216
2024-12-11,STO,1,Ruang Istirahat CCAN,29,256
2024-12-11,STO,1,Ruang Workshop,28,112
2024-12-11,STO,1,Ruang Manager,19,166
2024-12-11,STO,1,Ruang Hero,27,143
2024-12-11,STO,1,Ruang Istirahat Hero,26,77
2024-12-11,STO,1,Ruang Kopektel,28,171
2024-12-11,STO,1,Ruang Workspace,26,285
2024-12-11,STO,1,Ruang Pantry,28,286
2024-12-11,STO,1,Ruang Lobby DBT,25,372
2024-12-11,STO,1,Ruang Workshop 1,31,178
2024-12-11,STO,1,Ruang Workshop 2,30,82
2024-12-11,STO,1,Ruang Gudang,28,230
2024-12-11,STO,1,Ruang Private 1,28,293
2024-12-11,STO,1,Ruang Private 2,31,235
2024-12-11,STO,1,Ruang Working Space,27,270
2024-12-11,STO,1,Ruang Meeting Big,23,354
2024-12-11,STO,1,Ruang Meeting,24,439
2024-12-11,STO,1,Ruang Loker,31,307
2024-12-11,STO,1,Ruang Pantry Kotor,27,277
2024-12-11,STO,1,Ruang Musholla,29,233
2024-12-11,STO,1,Ruang Lobby,26,329
2024-12-11,STO,1,Ruang Meeting 1,22,560
2024-12-11,STO,1,Ruang Meeting 2,22,339
2024-12-11,STO,1,Ruang Telp,31,156
2024-12-11,STO,1,Ruang Nursery,30,86
2024-12-11,STO,1,Ruang Mushola,29,99
2024-12-11,STO,1,Ruang Kamar mandi,28,111
2024-12-11,STO,1,Ruang Meeting 1 (Koridor),22,442
2024-12-11,STO,1,Ruang Meeting 2 (Koridor),25,228
2024-12-11,STO,1,Lobby,27,316
2024-12-11,STO,1,Workspace,27,170
2024-12-11,STO,1,Pantry Basah,26,332
2024-12-11,STO,1,Kamar Mandi,28,235
2024-12-11,STO,1,Pantry,28,274
2024-12-11,STO,1,Ruang Security,26,217
2024-12-12,WITEL,1,Ruang Satpam,34,135
2024-12-12,WITEL,1,Ruang Workshop,28,123
2024-12-12,WITEL,1,Ruang Gudang,26,143
2024-12-12,WITEL,1,Ruang Pool KBM,29,204
2024-12-12,WITEL,1,Ruang Parkir Motor,32,295
2024-12-12,WITEL,1,Lobby,27,329
2024-12-12,WITEL,1,Ruang SAS,29,311
2024-12-12,WITEL,1,Ruang DBS,27,203
2024-12-12,WITEL,1,Ruang Pantry DBS,29,256
2024-12-12,WITEL,1,Ruang P3K,27,205
2024-12-12,WITEL,1,Ruang P2Tel,31,115
2024-12-12,WITEL,1,Ruang Indibizz,30,216
2024-12-12,WITEL,2,Ruang Lobby,24,312
2024-12-12,WITEL,2,Ruang DGM,22,411
2024-12-12,WITEL,2,Ruang GM,19,363
2024-12-12,WITEL,2,Ruang Rapat Kecil,23,333
2024-12-12,WITEL,2,Ruang Tamu,29,193
2024-12-12,WITEL,2,Ruang Rapat Besar,22,366
2024-12-12,WITEL,2,Ruang Makan,28,171
2024-12-12,WITEL,2,Ruang Gen Y Corner,27,291
2024-12-12,WITEL,3,Ruang Digital LAB,31,248
2024-12-12,WITEL,3,Ruang HR,30,179
2024-12-12,WITEL,3,Ruang CC,23,164
2024-12-12,WITEL,3,Ruang Manager CC,24,268
2024-12-12,WITEL,3,Ruang Rapat CC,23,451
2024-12-12,WITEL,3,Ruang Rapat HR,21,198
2024-12-12,WITEL,3,Ruang Koridor,28,94
2024-12-12,WITEL,4,Ruang Arnet,28,198
2024-12-12,WITEL,4,Ruang HR,29,273
2024-12-12,WITEL,4,Ruang BigBox,31,224
2024-12-12,WITEL,4,Ruang Rapat Arnet,24,281
2024-12-12,WITEL,4,Ruang Manager Arnet,24,351
2024-12-12,WITEL,5,Pantry,27,298
2024-12-12,WITEL,5,Ruang Manager GS,25,331
2024-12-12,WITEL,5,Ruang Manager,23,404
2024-12-12,WITEL,5,Ruang Istirahat,28,332
2024-12-12,WITEL,5,Ruang Kopeg Tel,30,160
2024-12-12,WITEL,5,Ruang Rapat,23,232
2024-12-12,WITEL,5,Working Space,26,187
2024-12-12,WITEL,5,Toilet Cowo,29,235
2024-12-12,WITEL,5,Toilet Cewe,28,104
2024-12-12,WITEL,5,Koridor,25,114
2024-12-12,WITEL,6,Koridor IDO,26,151
2024-12-12,WITEL,6,Toilet cewe,27,271
2024-12-12,WITEL,6,Working Space,26,289
2024-12-12,WITEL,6,Ruang Meeting Segi,23,361
2024-12-12,WITEL,6,Loker pria,30,292
2024-12-12,WITEL,6,Loker wanita,30,343
2024-12-12,WITEL,6,Gudang konsumsi,28,196
2024-12-12,WITEL,6,Ruang SL,28,215
2024-12-12,WITEL,6,R. Meeting Internal,22,255
2024-12-12,WITEL,6,R. Pantry,27,224
2024-12-12,WITEL,7,Koridor Agree,26,88
2024-12-12,WITEL,7,Kamar mandi pria,29,63
2024-12-12,WITEL,7,Dapur,28,213
2024-12-12,WITEL,7,Lobby,27,251
2024-12-12,WITEL,7,Ruang Meeting 1,22,511
2024-12-12,WITEL,7,Ruang Meeting 2,25,530
2024-12-12,WITEL,7,Pantry,27,274
2024-12-12,WITEL,7,Ruang Nursery,26,192
2024-12-12,WITEL,7,Kamar mandi wanita,30,103
2024-12-12,WITEL,7,Working Space,26,271
2024-12-12,WITEL,7,Ruang SL,28,72
2024-12-12,WITEL,7,Ruang deputi,31,241
2024-12-12,WITEL,7,Ruang SL Agree,30,201
2024-12-12,WITEL,7,Ruang meeting 3,25,303
2024-12-12,WITEL,7,Ruang meeting 4,23,282
2024-12-12,WITEL,8,AULA,26,175
2024-12-12,WITEL,8,Operator,31,131
2024-12-12,WITEL,8,Fitness,30,241
2024-12-12,WITEL,8,Toilet perempuan,27,124
2024-12-12,WITEL,8,Toilet Pria,27,212
2024-12-12,OPMC,2,Ruang Warroom,30,202
2024-12-12,OPMC,2,Ruang Fosikatel,27,185
2024-12-12,OPMC,2,Ruang Bussiness Service,26,196
2024-12-12,OPMC,2,Ruang WAN,31,177
2024-12-12,OPMC,3,Masjid,26,169
2024-12-12,OPMC,3,Tempat Wudhu Pria,30,166
2024-12-12,OPMC,3,Tempat Wudhu Wanita,27,294
2024-12-12,OPMC,5,Mushola,27,195
2024-12-12,OPMC,5,Working Space,30,112
2024-12-12,OPMC,5,Pantry Optima,29,257
2024-12-12,OPMC,5,Ruang Evakuasi,27,198
2024-12-12,OPMC,5,R. Manager Damam,22,260
2024-12-12,OPMC,5,Rapat Damam,23,467
2024-12-12,OPMC,5,Ruang Manager 1,23,263
2024-12-12,OPMC,5,Ruang Manager 2,21,297
2024-12-12,OPMC,6,Koridor DOA,26,107
2024-12-12,OPMC,6,Ruang Meeting luar,24,444
